template_id,template_name,template_dir,script_role,script_kind,script_name,script_relpath,script_path,script_size_bytes,title,requirement,purpose,method_summary,packages,functions_defined,input_references,output_references,chain_position,upstream_scripts,downstream_scripts,related_docs,companion_html,example_png,install_dependencies_file,input_file_count,input_files_preview,tags
36,nSurvV3,FigureYa36nSurvV3,dependency,R,install_dependencies.R,FigureYa36nSurvV3/install_dependencies.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa36nSurvV3/install_dependencies.R,1997,Auto-generated R dependency installation script,,Install dependency packages: BiocManager,packages=BiocManager | functions=install_bioc_package;install_cran_package;is_package_installed,BiocManager,install_bioc_package;install_cran_package;is_package_installed,,,,,FigureYa36nSurvV3/FigureYa36nSurvV3.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa36nSurvV3/FigureYa36nSurvV3.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa36nSurvV3/example2.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa36nSurvV3/install_dependencies.R,1,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa36nSurvV3/easy_input.csv,clinical;figureya;omics;prognosis;single-cell;survival
37,correlationV2_update,FigureYa37correlationV2_update,tutorial,Rmd,FigureYa37correlationV2_update.Rmd,FigureYa37correlationV2_update/FigureYa37correlationV2_update.Rmd,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa37correlationV2_update/FigureYa37correlationV2_update.Rmd,11101,FigureYa37CorrelationV2_update,用⭕️的方式展示correlation，画出像paper里这样的图 Show the correlation using ⭕️ to draw a graph like the one in the paper ![](example.png) From <https://doi.org/10.1080/2162402X.2017.1382792> 应用场景 Application Scenario 展示每两个基因之间的相关关系，连线的颜色和宽度代表相关系数。 更多用法：,用⭕️的方式展示correlation，画出像paper里这样的图 Show the correlation using ⭕️ to draw a graph like the one in the paper ![](example.png) From <https://doi.org/10.1080/2162402X.2017.1382792> 应用场景 Application Scenario 展示每两个基因之间的相关关系，连线的颜色和宽度代表相关系数。 更多用法：,packages=circlize;ggsci;knitr;parallel | functions=genecor.parallel;genecor_circleplot;panel.fun | inputs=install_dependencies.R;not_easy_input.csv;easy_input.txt;easy_input_V2.txt | outputs=easy_input.txt;correlation.pdf,circlize;ggsci;knitr;parallel,genecor.parallel;genecor_circleplot;panel.fun,install_dependencies.R;not_easy_input.csv;easy_input.txt;easy_input_V2.txt,easy_input.txt;correlation.pdf,,FigureYa37correlationV2_update/install_dependencies.R,,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa37correlationV2_update/FigureYa37correlationV2_update.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa37correlationV2_update/example.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa37correlationV2_update/install_dependencies.R,2,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa37correlationV2_update/easy_input.txt|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa37correlationV2_update/easy_input_V2.txt,correlation;figureya;omics;single-cell;statistics;visualization
37,correlationV2_update,FigureYa37correlationV2_update,dependency,R,install_dependencies.R,FigureYa37correlationV2_update/install_dependencies.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa37correlationV2_update/install_dependencies.R,2167,Auto-generated R dependency installation script,,Install dependency packages: BiocManager,packages=BiocManager | functions=install_bioc_package;install_cran_package;is_package_installed,BiocManager,install_bioc_package;install_cran_package;is_package_installed,,,,,FigureYa37correlationV2_update/FigureYa37correlationV2_update.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa37correlationV2_update/FigureYa37correlationV2_update.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa37correlationV2_update/example.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa37correlationV2_update/install_dependencies.R,2,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa37correlationV2_update/easy_input.txt|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa37correlationV2_update/easy_input_V2.txt,correlation;figureya;omics;single-cell;statistics;visualization
38,PCA,FigureYa38PCA,tutorial,Rmd,FigureYa38PCA.Rmd,FigureYa38PCA/FigureYa38PCA.Rmd,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa38PCA/FigureYa38PCA.Rmd,17580,FigureYa38PCA,"用TCGA数据画主成分分析(pricinple components analysis，PCA)的图。 例如：[画个小圈圈](https://mp.weixin.qq.com/s/8kqTVSDjuHpivGaim6ukNg)里的这个图： Draw plot of principal components analysis (PCA) with TCGA data. For example, this graph in [draw a small circle](https://mp.weixin.qq.com/s/8kqTVSDjuHpivGaim6ukNg): ![](小圈圈.png) ![](example1.png) From <http://www.haematologica.org/content/102/7/e245>","用TCGA数据画主成分分析(pricinple components analysis，PCA)的图。 例如：[画个小圈圈](https://mp.weixin.qq.com/s/8kqTVSDjuHpivGaim6ukNg)里的这个图： Draw plot of principal components analysis (PCA) with TCGA data. For example, this graph in [draw a small circle](https://mp.weixin.qq.com/s/8kqTVSDjuHpivGaim6ukNg): ![](小圈圈.png) ![](example1.png) From <http://www.haematologica.org/content/102/7/e245>",packages=dplyr;ggplot2;knitr;plyr | functions=add_ellipase | inputs=install_dependencies.R;ggord.R;geom_ord_ellipse.R;easy_input_expr.csv;easy_input_meta.csv | outputs=PCA_classic.pdf;PCA_allgenes_topNarrows.pdf;PCA_DIY1.pdf;PCA_DIY2.pdf,dplyr;ggplot2;knitr;plyr,add_ellipase,install_dependencies.R;ggord.R;geom_ord_ellipse.R;easy_input_expr.csv;easy_input_meta.csv,PCA_classic.pdf;PCA_allgenes_topNarrows.pdf;PCA_DIY1.pdf;PCA_DIY2.pdf,,FigureYa38PCA/geom_ord_ellipse.R;FigureYa38PCA/ggord.R;FigureYa38PCA/install_dependencies.R,,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa38PCA/FigureYa38PCA.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa38PCA/FigureYa38PCA.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa38PCA/install_dependencies.R,2,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa38PCA/easy_input_expr.csv|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa38PCA/easy_input_meta.csv,dimension-reduction;figureya;omics;pca
38,PCA,FigureYa38PCA,helper,R,geom_ord_ellipse.R,FigureYa38PCA/geom_ord_ellipse.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa38PCA/geom_ord_ellipse.R,3644,FigureYa PCA,,Helper script defining functions: compute_group;geom_ord_ellipse,packages=MASS;devtools;ggord | functions=compute_group;geom_ord_ellipse,MASS;devtools;ggord,compute_group;geom_ord_ellipse,,,,,FigureYa38PCA/FigureYa38PCA.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa38PCA/FigureYa38PCA.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa38PCA/FigureYa38PCA.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa38PCA/install_dependencies.R,2,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa38PCA/easy_input_expr.csv|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa38PCA/easy_input_meta.csv,dimension-reduction;enrichment;figureya;go;omics;pathway;pca;single-cell
38,PCA,FigureYa38PCA,helper,R,ggord.R,FigureYa38PCA/ggord.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa38PCA/ggord.R,28300,FigureYa PCA,,Helper script defining functions: ggord;ggord.MCA;ggord.PCA;ggord.acm;ggord.ca;ggord.capscale;ggord.cca;ggord.coa;ggord.dbrda;ggord.default;ggord.dpcoa;ggord.lda;ggord.mca;ggord.metaMDS;ggord.pca;ggord.ppca;ggord.prcomp;ggord.princomp;ggord.rda,packages=FactoMineR;MASS;ade4;adephylo;ape;ca;ggplot2;ggrepel;grid;phylobase;plyr;vegan | functions=ggord;ggord.MCA;ggord.PCA;ggord.acm;ggord.ca;ggord.capscale;ggord.cca;ggord.coa;ggord.dbrda;ggord.default;ggord.dpcoa;ggord.lda;ggord.mca;ggord.metaMDS;ggord.pca;ggord.ppca;ggord.prcomp;ggord.princomp;ggord.rda,FactoMineR;MASS;ade4;adephylo;ape;ca;ggplot2;ggrepel;grid;phylobase;plyr;vegan,ggord;ggord.MCA;ggord.PCA;ggord.acm;ggord.ca;ggord.capscale;ggord.cca;ggord.coa;ggord.dbrda;ggord.default;ggord.dpcoa;ggord.lda;ggord.mca;ggord.metaMDS;ggord.pca;ggord.ppca;ggord.prcomp;ggord.princomp;ggord.rda,,,,,FigureYa38PCA/FigureYa38PCA.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa38PCA/FigureYa38PCA.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa38PCA/FigureYa38PCA.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa38PCA/install_dependencies.R,2,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa38PCA/easy_input_expr.csv|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa38PCA/easy_input_meta.csv,dimension-reduction;enrichment;figureya;go;omics;pathway;pca;single-cell
38,PCA,FigureYa38PCA,dependency,R,install_dependencies.R,FigureYa38PCA/install_dependencies.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa38PCA/install_dependencies.R,1277,Auto-generated R dependency installation script,,Install dependency packages for the template.,functions=install_cran_package;is_package_installed,,install_cran_package;is_package_installed,,,,,FigureYa38PCA/FigureYa38PCA.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa38PCA/FigureYa38PCA.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa38PCA/FigureYa38PCA.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa38PCA/install_dependencies.R,2,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa38PCA/easy_input_expr.csv|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa38PCA/easy_input_meta.csv,dimension-reduction;figureya;omics;pca;single-cell
39,bar,FigureYa39bar,tutorial,Rmd,FigureYa39bar.Rmd,FigureYa39bar/FigureYa39bar.Rmd,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa39bar/FigureYa39bar.Rmd,10683,FigureYa39bar,"图一：不同的癌症用不同的颜色展示 Figure 1: Different cancers shown in different colors ![](example1.png) 出自<https://www.nejm.org/doi/full/10.1056/NEJMoa1714448> from<https://www.nejm.org/doi/full/10.1056/NEJMoa1714448> 图二：做类似的图用于GO、KEGG富集分析结果展示，不显著的显示灰色，左右分开的名称，正负富集分开，左右分开画在一张图上。 Figure 2: Do similar diagrams for GO, KEGG enrichment analysis results show. Display non-significant results in gray, separate names on the left and right, with positive and negative enrichment separated, left and right separate drawn on a graph.","图一：不同的癌症用不同的颜色展示 Figure 1: Different cancers shown in different colors ![](example1.png) 出自<https://www.nejm.org/doi/full/10.1056/NEJMoa1714448> from<https://www.nejm.org/doi/full/10.1056/NEJMoa1714448> 图二：做类似的图用于GO、KEGG富集分析结果展示，不显著的显示灰色，左右分开的名称，正负富集分开，左右分开画在一张图上。 Figure 2: Do similar diagrams for GO, KEGG enrichment analysis results show. Display non-significant results in gray, separate names on the left and right, with positive and negative enrichment separated, left and right separate drawn on a graph.",packages=ggplot2;knitr | inputs=install_dependencies.R;easy_input1.csv;easy_input2.csv;easy_input3.csv | outputs=CancerBar.pdf;CancerBar_label.pdf;GObar.pdf;GObar_pval.pdf,ggplot2;knitr,,install_dependencies.R;easy_input1.csv;easy_input2.csv;easy_input3.csv,CancerBar.pdf;CancerBar_label.pdf;GObar.pdf;GObar_pval.pdf,,FigureYa39bar/install_dependencies.R,,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa39bar/FigureYa39bar.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa39bar/example1.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa39bar/install_dependencies.R,3,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa39bar/easy_input1.csv|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa39bar/easy_input2.csv|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa39bar/easy_input3.csv,enrichment;figureya;go;kegg;omics;pathway
39,bar,FigureYa39bar,dependency,R,install_dependencies.R,FigureYa39bar/install_dependencies.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa39bar/install_dependencies.R,1983,Auto-generated R dependency installation script,,Install dependency packages: BiocManager,packages=BiocManager | functions=install_bioc_package;install_cran_package;is_package_installed,BiocManager,install_bioc_package;install_cran_package;is_package_installed,,,,,FigureYa39bar/FigureYa39bar.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa39bar/FigureYa39bar.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa39bar/example1.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa39bar/install_dependencies.R,3,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa39bar/easy_input1.csv|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa39bar/easy_input2.csv|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa39bar/easy_input3.csv,figureya;omics;single-cell
3,genomeView,FigureYa3genomeView,tutorial,Rmd,FigureYa3genomeView.Rmd,FigureYa3genomeView/FigureYa3genomeView.Rmd,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa3genomeView/FigureYa3genomeView.Rmd,5821,FigureYa3genomeView,"想展示我感兴趣的基因附近的ChIP-seq、DNase/ATAC-seq或RNA-seq的bigwig信号图，不想用IGV或UCSC genome browser那种截图，我想要矢量图。 I want to display bigwig signal plots of ChIP-seq, DNase/ATAC-seq, or RNA-seq near the gene I am interested in, without using screenshots from IGV or UCSC genome browser. I want vector plots. 使用场景 Usage Scenario 场景一：用DNase/ATAC-seq或H3K4me3、H3K4me1、H3K27ac等组蛋白修饰的ChIP-seq数据证实基因启动子、增强子的位置。 场景二：展示ChIP-seq数据，证实哪些转录因子调控我的基因。 场景三：展示RNA-seq和ChIP-seq的信号，证实转录因子结合对基因转录的影响。 Scenario 1: Use DNase/ATAC-seq or ChIP-seq data of histone modifications such as H3K4me3, H3K4me1, and H3K27ac to confirm the locations of gene promoters and enhancers.","想展示我感兴趣的基因附近的ChIP-seq、DNase/ATAC-seq或RNA-seq的bigwig信号图，不想用IGV或UCSC genome browser那种截图，我想要矢量图。 I want to display bigwig signal plots of ChIP-seq, DNase/ATAC-seq, or RNA-seq near the gene I am interested in, without using screenshots from IGV or UCSC genome browser. I want vector plots. 使用场景 Usage Scenario 场景一：用DNase/ATAC-seq或H3K4me3、H3K4me1、H3K27ac等组蛋白修饰的ChIP-seq数据证实基因启动子、增强子的位置。 场景二：展示ChIP-seq数据，证实哪些转录因子调控我的基因。 场景三：展示RNA-seq和ChIP-seq的信号，证实转录因子结合对基因转录的影响。 Scenario 1: Use DNase/ATAC-seq or ChIP-seq data of histone modifications such as H3K4me3, H3K4me1, and H3K27ac to confirm the locations of gene promoters and enhancers.",packages=Gviz;RColorBrewer;TxDb;data;knitr;org | inputs=install_dependencies.R;easy_input.txt;loci.bed | outputs=loci.pdf,Gviz;RColorBrewer;TxDb;data;knitr;org,,install_dependencies.R;easy_input.txt;loci.bed,loci.pdf,,FigureYa3genomeView/install_dependencies.R,,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa3genomeView/FigureYa3genomeView.html,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa3genomeView/install_dependencies.R,1,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa3genomeView/easy_input.txt,atac;chip-seq;epigenomics;figureya;omics;single-cell
3,genomeView,FigureYa3genomeView,dependency,R,install_dependencies.R,FigureYa3genomeView/install_dependencies.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa3genomeView/install_dependencies.R,2562,Auto-generated R dependency installation script,,Install dependency packages: BiocManager;Gviz,packages=BiocManager;Gviz | functions=install_bioc_package;install_cran_package;is_package_installed,BiocManager;Gviz,install_bioc_package;install_cran_package;is_package_installed,,,,,FigureYa3genomeView/FigureYa3genomeView.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa3genomeView/FigureYa3genomeView.html,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa3genomeView/install_dependencies.R,1,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa3genomeView/easy_input.txt,figureya;omics;single-cell
40,lineage,FigureYa40lineage,tutorial,Rmd,FigureYa40lineage.Rmd,FigureYa40lineage/FigureYa40lineage.Rmd,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa40lineage/FigureYa40lineage.Rmd,28047,FigureYa40lineages,"用R画出文章里的这个图 Draw the image in the article using R ![](http://oex750gzt.bkt.clouddn.com/18-9-11/92022740.jpg) From <https://www.cell.com/cell/abstract/S0092-8674(17)30596-2> 应用场景 Application scenarios 细胞谱系分析，主要用于单细胞测序数据，展示细胞在二维状态空间的拟时间（pseudotime）排列，即一群细胞怎样变成另一群细胞。 Cell lineage analysis is mainly used for single-cell sequencing data, displaying the pseudotime arrangement of cells in a two-dimensional state space, that is, how a group of cells become another group of cells.","用R画出文章里的这个图 Draw the image in the article using R ![](http://oex750gzt.bkt.clouddn.com/18-9-11/92022740.jpg) From <https://www.cell.com/cell/abstract/S0092-8674(17)30596-2> 应用场景 Application scenarios 细胞谱系分析，主要用于单细胞测序数据，展示细胞在二维状态空间的拟时间（pseudotime）排列，即一群细胞怎样变成另一群细胞。 Cell lineage analysis is mainly used for single-cell sequencing data, displaying the pseudotime arrangement of cells in a two-dimensional state space, that is, how a group of cells become another group of cells.",packages=knitr;monocle | inputs=install_dependencies.R;\t;order_gene.txt;CDS_DDRTree.rds;easy_input_TPM.txt;easy_input_sample_sheet.txt | outputs=order_gene.txt;CDS_DDRTree.rds;monocle_State.pdf;monocle_majorCluster.pdf,knitr;monocle,,install_dependencies.R;\t;order_gene.txt;CDS_DDRTree.rds;easy_input_TPM.txt;easy_input_sample_sheet.txt,order_gene.txt;CDS_DDRTree.rds;monocle_State.pdf;monocle_majorCluster.pdf,,FigureYa40lineage/install_dependencies.R,,,,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa40lineage/install_dependencies.R,2,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa40lineage/easy_input_TPM.txt.zip|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa40lineage/easy_input_sample_sheet.txt,figureya;omics;single-cell
40,lineage,FigureYa40lineage,dependency,R,install_dependencies.R,FigureYa40lineage/install_dependencies.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa40lineage/install_dependencies.R,2168,Auto-generated R dependency installation script,,Install dependency packages: BiocManager,packages=BiocManager | functions=install_bioc_package;install_cran_package;is_package_installed,BiocManager,install_bioc_package;install_cran_package;is_package_installed,,,,,FigureYa40lineage/FigureYa40lineage.Rmd,,,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa40lineage/install_dependencies.R,2,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa40lineage/easy_input_TPM.txt.zip|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa40lineage/easy_input_sample_sheet.txt,figureya;omics;single-cell
41,GEO2lncRNA_update,FigureYa41GEO2lncRNA_update,tutorial,Rmd,FigureYa41GEO2lncRNA_update.Rmd,FigureYa41GEO2lncRNA_update/FigureYa41GEO2lncRNA_update.Rmd,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa41GEO2lncRNA_update/FigureYa41GEO2lncRNA_update.Rmd,22392,FigureYa41GEO2lncRNA_update,从GEO下载芯片数据，从基因表达矩阵分别提取lncRNA、mRNA、miRNA的表达矩阵 这套代码使用三个相对独立的模块来解决上述需求，可根据自己的实际需要，灵活使用这三个模块： 【模块一】从GEO下载microarray数据，不包括测序数据。 【模块二】根据Ensembl的BioMart对基因的biotype注释，识别出哪些基因是lncRNA、哪些是mRNA、哪些是miRNA。 不仅限于芯片数据，只要有gene symbol或Ensembl ID就能识别。 如果没有gene symbol或Ensembl ID，或其他任何跟BioMart共有的ID，就需要做序列比对，本套代码不包含序列比对功能。 【模块三】根据基因名提取对应的表达矩阵。,从GEO下载芯片数据，从基因表达矩阵分别提取lncRNA、mRNA、miRNA的表达矩阵 这套代码使用三个相对独立的模块来解决上述需求，可根据自己的实际需要，灵活使用这三个模块： 【模块一】从GEO下载microarray数据，不包括测序数据。 【模块二】根据Ensembl的BioMart对基因的biotype注释，识别出哪些基因是lncRNA、哪些是mRNA、哪些是miRNA。 不仅限于芯片数据，只要有gene symbol或Ensembl ID就能识别。 如果没有gene symbol或Ensembl ID，或其他任何跟BioMart共有的ID，就需要做序列比对，本套代码不包含序列比对功能。 【模块三】根据基因名提取对应的表达矩阵。,packages=Biobase;BiocManager;GEOquery;biomaRt;dplyr;knitr | inputs=install_dependencies.R;easy_input.csv;lncRNA.list.txt | outputs=not_easy_input.csv;gene_exp.csv;easy_input.csv;gene_biotype.csv;mRNA.list.txt;lncRNA.list.txt;miRNA.list.txt;mRNA_expr.csv;lncRNA_expr.csv;miRNA_expr.csv,Biobase;BiocManager;GEOquery;biomaRt;dplyr;knitr,,install_dependencies.R;easy_input.csv;lncRNA.list.txt,not_easy_input.csv;gene_exp.csv;easy_input.csv;gene_biotype.csv;mRNA.list.txt;lncRNA.list.txt;miRNA.list.txt;mRNA_expr.csv;lncRNA_expr.csv;miRNA_expr.csv,,FigureYa41GEO2lncRNA_update/install_dependencies.R,,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa41GEO2lncRNA_update/FigureYa41GEO2lncRNA_update.html,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa41GEO2lncRNA_update/install_dependencies.R,1,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa41GEO2lncRNA_update/easy_input.csv,figureya
41,GEO2lncRNA_update,FigureYa41GEO2lncRNA_update,dependency,R,install_dependencies.R,FigureYa41GEO2lncRNA_update/install_dependencies.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa41GEO2lncRNA_update/install_dependencies.R,2177,Auto-generated R dependency installation script,,Install dependency packages: BiocManager,packages=BiocManager | functions=install_bioc_package;install_cran_package;is_package_installed,BiocManager,install_bioc_package;install_cran_package;is_package_installed,,,,,FigureYa41GEO2lncRNA_update/FigureYa41GEO2lncRNA_update.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa41GEO2lncRNA_update/FigureYa41GEO2lncRNA_update.html,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa41GEO2lncRNA_update/install_dependencies.R,1,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa41GEO2lncRNA_update/easy_input.csv,figureya;omics;single-cell
42,oncoprintV2_update,FigureYa42oncoprintV2_update,tutorial,Rmd,FigureYa42oncoprintV2_update.Rmd,FigureYa42oncoprintV2_update/FigureYa42oncoprintV2_update.Rmd,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa42oncoprintV2_update/FigureYa42oncoprintV2_update.Rmd,18013,FigureYa42oncoprintV2_update,"没有具体突变位点信息，只有临床信息和突变名称，对应着每个个体，01矩阵，需要画这样的oncoprint图，按照pathway分开。 There is no specific mutation site information, only clinical information and mutation names, corresponding to each individual, 01 matrix, which needs to be drawn such oncoprint plots, separated by pathway. ![](example1.png) 或者这种 Or this ![](example2.png) 出自<https://www.nejm.org/doi/full/10.1056/NEJMoa1301689> from<https://www.nejm.org/doi/full/10.1056/NEJMoa1301689>","没有具体突变位点信息，只有临床信息和突变名称，对应着每个个体，01矩阵，需要画这样的oncoprint图，按照pathway分开。 There is no specific mutation site information, only clinical information and mutation names, corresponding to each individual, 01 matrix, which needs to be drawn such oncoprint plots, separated by pathway. ![](example1.png) 或者这种 Or this ![](example2.png) 出自<https://www.nejm.org/doi/full/10.1056/NEJMoa1301689> from<https://www.nejm.org/doi/full/10.1056/NEJMoa1301689>",packages=ComplexHeatmap;knitr | functions=Frame_Shift_Del;Frame_Shift_Ins;In_Frame_Del;In_Frame_Ins;Missense_Mutation;Multi_Hit;Nonsense_Mutation;Splice_Site;background;mut | inputs=install_dependencies.R;onco_matrix.txt;easy_input.csv;easy_input_pathway.csv;easy_input_cli.csv | outputs=easy_input.csv;oncoprint_cli.pdf;oncoprint_cli_nobar.pdf;oncoprint_cli_multi.pdf,ComplexHeatmap;knitr,Frame_Shift_Del;Frame_Shift_Ins;In_Frame_Del;In_Frame_Ins;Missense_Mutation;Multi_Hit;Nonsense_Mutation;Splice_Site;background;mut,install_dependencies.R;onco_matrix.txt;easy_input.csv;easy_input_pathway.csv;easy_input_cli.csv,easy_input.csv;oncoprint_cli.pdf;oncoprint_cli_nobar.pdf;oncoprint_cli_multi.pdf,,FigureYa42oncoprintV2_update/install_dependencies.R,,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa42oncoprintV2_update/FigureYa42oncoprintV2_update.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa42oncoprintV2_update/example1.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa42oncoprintV2_update/install_dependencies.R,3,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa42oncoprintV2_update/easy_input.csv|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa42oncoprintV2_update/easy_input_cli.csv|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa42oncoprintV2_update/easy_input_pathway.csv,cancer-genomics;correlation;figureya;heatmap;matrix;mutation;omics;statistics;visualization
42,oncoprintV2_update,FigureYa42oncoprintV2_update,dependency,R,install_dependencies.R,FigureYa42oncoprintV2_update/install_dependencies.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa42oncoprintV2_update/install_dependencies.R,2006,Auto-generated R dependency installation script,,Install dependency packages: BiocManager,packages=BiocManager | functions=install_bioc_package;install_cran_package;is_package_installed,BiocManager,install_bioc_package;install_cran_package;is_package_installed,,,,,FigureYa42oncoprintV2_update/FigureYa42oncoprintV2_update.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa42oncoprintV2_update/FigureYa42oncoprintV2_update.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa42oncoprintV2_update/example1.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa42oncoprintV2_update/install_dependencies.R,3,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa42oncoprintV2_update/easy_input.csv|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa42oncoprintV2_update/easy_input_cli.csv|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa42oncoprintV2_update/easy_input_pathway.csv,figureya;omics;single-cell
